,ticker,date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
9,EBAY,2010-12-31,5577411000.0,1045403000.0,6622814000.0,454366000.0,0.0,11065338000.0,1523333000.0,6733874000.0,2492012000.0,0.0,10938424000.0,22003762000.0,184963000.0,300000000.0,4516514000.0,1494227000.0,1794227000.0,96464000.0,40468000.0,0.0,1539612000.0,6701583000.0,4389274000,10160078000.0,15302179000.0,3537415000.0,-3783184000.0,0.0,645457000.0
10,EBAY,2009-12-31,3999818000.0,1566832000.0,5566650000.0,2565452000.0,0.0,8460208000.0,1314328000.0,6910898000.0,1381765000.0,0.0,9948112000.0,18408320000.0,2350357000.0,0.0,3641968000.0,0.0,0.0,99305000.0,1139665000.0,0.0,978704000.0,4620672000.0,818104000.0,8359117000.0,13787648000.0,2948597000.0,-5566650000.0,328106000.0,1291611000.0
0,CTSH,2018-12-31,1161000000.0,1760000000.0,2921000000.0,3257000000.0,0.0,8677000000.0,1394000000.0,4631000000.0,6000000.0,442000000.0,7236000000.0,15913000000.0,215000000.0,9000000.0,2777000000.0,736000000.0,745000000.0,286000000.0,162000000.0,0.0,1234000000.0,4489000000.0,47000000,11485000000.0,11424000000.0,1766000000.0,-416000000.0,0.0,478000000.0
1,CTSH,2017-12-31,1925000000.0,3131000000.0,5056000000.0,2865000000.0,0.0,9111000000.0,1324000000.0,3685000000.0,235000000.0,418000000.0,6110000000.0,15221000000.0,210000000.0,175000000.0,2839000000.0,698000000.0,873000000.0,383000000.0,48000000.0,0.0,1129000000.0,4552000000.0,49000000,10544000000.0,10669000000.0,3366000000.0,-1052000000.0,0.0,584000000.0
2,CTSH,2016-12-31,2034000000.0,3135000000.0,5169000000.0,2556000000.0,0.0,8600000000.0,1311000000.0,3505000000.0,62000000.0,425000000.0,5662000000.0,14262000000.0,175000000.0,81000000.0,2418000000.0,797000000.0,878000000.0,306000000.0,10000000.0,0.0,1116000000.0,3534000000.0,358000000,10478000000.0,10728000000.0,3197000000.0,-1156000000.0,0.0,0.0
3,CTSH,2015-12-31,2125200000.0,2824300000.0,4949500000.0,2252600000.0,0.0,7908600000.0,1271400000.0,3269000000.0,0.0,347800000.0,5156800000.0,13065400000.0,165300000.0,406300000.0,2713700000.0,881200000.0,1287500000.0,323700000.0,17100000.0,0.0,1073600000.0,3787300000.0,453000000,8925200000.0,9278100000.0,2824300000.0,-837700000.0,0.0,0.0
4,CTSH,2014-12-31,2010149000.0,1764577000.0,3774726000.0,1968680000.0,0.0,6750297000.0,1247205000.0,3367313000.0,0.0,144438000.0,4968619000.0,11718916000.0,145687000.0,700002000.0,2592094000.0,937500000.0,1637502000.0,224114000.0,23846000.0,0.0,1386604000.0,3978698000.0,555558000,7301634000.0,7740218000.0,1764577000.0,-372647000.0,0.0,0.0
5,CTSH,2013-12-31,2213006000.0,1204684000.0,3417690000.0,1648785000.0,0.0,6147882000.0,1081164000.0,575510000.0,0.0,221345000.0,2061032000.0,8208914000.0,113394000.0,121572000.0,1774508000.0,0.0,121572000.0,182893000.0,24312000.0,0.0,298615000.0,2073123000.0,546644000,5862367000.0,6135791000.0,1204684000.0,-2091434000.0,0.0,0.0
6,CTSH,2012-12-31,1570077000.0,1293681000.0,2863758000.0,1345661000.0,0.0,4814294000.0,971486000.0,396660000.0,0.0,178824000.0,1707277000.0,6521571000.0,108707000.0,91436000.0,1377330000.0,0.0,91436000.0,149696000.0,29570000.0,0.0,289858000.0,1667188000.0,457260000,4633789000.0,4854383000.0,1293681000.0,-1478641000.0,0.0,0.0
7,CTSH,2011-12-31,1310906000.0,1121358000.0,2432264000.0,1179043000.0,0.0,4085506000.0,758034000.0,386388000.0,0.0,164192000.0,1422427000.0,5507933000.0,72205000.0,88593000.0,1209705000.0,0.0,88593000.0,105713000.0,27676000.0,0.0,345342000.0,1555047000.0,692723000,3582526000.0,3952886000.0,1121358000.0,-1222313000.0,0.0,0.0
8,CTSH,2010-12-31,1540969000.0,685419000.0,2226388000.0,901308000.0,0.0,3518234000.0,570448000.0,309099000.0,0.0,109808000.0,1064840000.0,4583074000.0,75373000.0,78227000.0,930726000.0,0.0,78227000.0,84590000.0,14999000.0,0.0,67917000.0,998643000.0,846886000,2698908000.0,3584431000.0,685419000.0,-1462742000.0,0.0,0.0
9,CTSH,2009-12-31,1100930000.0,298402000.0,1399332000.0,709240000.0,0.0,2307568000.0,481516000.0,268129000.0,151131000.0,154409000.0,1030672000.0,3338240000.0,54640000.0,0.0,646608000.0,0.0,0.0,51605000.0,0.0,0.0,38455000.0,685063000.0,20277000.0,1965368000.0,2653177000.0,449533000.0,-1399332000.0,198996000.0,591968000.0
0,LULU,2020-02-02,387400000.0,0.0,387400000.0,0.0,518513000.0,1807938000.0,671693000.0,24423000.0,1300000000.0,31435000.0,1473416000.0,3281354000.0,79997000.0,128497000.0,620418000.0,611464000.0,739961000.0,12705000.0,26436000.0,0.0,660492000.0,1329136000.0,355541000,1820637000.0,1952218000.0,1300000000.0,352561000.0,0.0,48226000.0
1,LULU,2019-02-03,881320000.0,63522000.0,944842000.0,0.0,404842000.0,1429282000.0,567237000.0,24239000.0,0.0,26549000.0,655429000.0,2084711000.0,95533000.0,1500000.0,500477000.0,1500000.0,3000000.0,8045000.0,67412000.0,0.0,97660000.0,638736000.0,315285000,1346890000.0,1445975000.0,63522000.0,-878320000.0,0.0,40599000.0
2,LULU,2018-01-28,990501000.0,0.0,990501000.0,0.0,329562000.0,1436282000.0,473642000.0,24679000.0,0.0,32491000.0,562201000.0,1998483000.0,24646000.0,1200000.0,292598000.0,1200000.0,2400000.0,0.0,15700000.0,0.0,61857000.0,401523000.0,284253000,1455002000.0,1596960000.0,0.0,-988101000.0,0.0,47068000.0
3,LULU,2017-01-29,734846000.0,0.0,734846000.0,0.0,298432000.0,1162737000.0,423499000.0,24557000.0,0.0,81190000.0,494804000.0,1657541000.0,24846000.0,800000.0,241449000.0,800000.0,1600000.0,0.0,30290000.0,0.0,56919000.0,297568000.0,266622000,1294214000.0,1359973000.0,0.0,-733246000.0,0.0,0.0
4,LULU,2016-01-31,501482000.0,0.0,501482000.0,0.0,284009000.0,917039000.0,349605000.0,24777000.0,0.0,91453000.0,397038000.0,1314077000.0,10381000.0,0.0,225504000.0,0.0,0.0,0.0,37736000.0,0.0,61091000.0,286595000.0,245533000,1019515000.0,1027482000.0,0.0,-501482000.0,0.0,0.0
5,LULU,2015-02-01,664479000.0,0.0,664479000.0,0.0,208116000.0,951012000.0,296008000.0,26163000.0,0.0,12385000.0,345201000.0,1296213000.0,9339000.0,0.0,159881000.0,0.0,0.0,0.0,20073000.0,0.0,46764000.0,206645000.0,241695000,1020619000.0,1089568000.0,0.0,-664479000.0,0.0,0.0
6,LULU,2014-02-02,698649000.0,0.0,698649000.0,0.0,186090000.0,942839000.0,255603000.0,28201000.0,0.0,14323000.0,306849000.0,1249688000.0,12647000.0,0.0,113514000.0,0.0,0.0,0.0,769000.0,0.0,39492000.0,153006000.0,240351000,923822000.0,1096682000.0,0.0,-698649000.0,0.0,0.0
7,LULU,2013-02-03,590179000.0,0.0,590179000.0,0.0,155222000.0,787053000.0,214639000.0,30201000.0,0.0,15033000.0,264025000.0,1051078000.0,1045000.0,0.0,133357000.0,0.0,0.0,0.0,39637000.0,0.0,30422000.0,163779000.0,221372000,644275000.0,887299000.0,0.0,-590179000.0,0.0,0.0
8,LULU,2012-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,LULU,2011-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,LULU,2010-01-31,159573000.0,0.0,159573000.0,8238000.0,44070000.0,216410000.0,61591000.0,8050000.0,0.0,15102000.0,90848000.0,307258000.0,11028000.0,0.0,58678000.0,0.0,0.0,0.0,7742000.0,0.0,15472000.0,74150000.0,5867000.0,67809000.0,233108000.0,0.0,-159573000.0,4529000.0,47650000.0
0,ORLY,2019-12-31,40406000.0,32201000.0,72607000.0,214915000.0,3454092000.0,3833662000.0,3948203000.0,0.0,0.0,0.0,6883498000.0,10717160000.0,3604722000.0,316061000.0,4469427000.0,3890527000.0,4206588000.0,4100000.0,0.0,0.0,4195096000.0,10319820000.0,1280760000,-889066000.0,397340000.0,32201000.0,4166182000.0,0.0,1655297000.0
1,ORLY,2018-12-31,31315000.0,25493000.0,56808000.0,192026000.0,3193344000.0,3543102000.0,3587002000.0,0.0,0.0,0.0,4437687000.0,7980789000.0,3376403000.0,253990000.0,3894020000.0,3417122000.0,3671112000.0,4300000.0,11013000.0,0.0,3733102000.0,7627122000.0,1262063000,-909186000.0,353667000.0,25493000.0,3639797000.0,0.0,0.0
2,ORLY,2017-12-31,46348000.0,25706000.0,72054000.0,216251000.0,3009800000.0,3397672000.0,3343806000.0,0.0,0.0,0.0,4174213000.0,7571885000.0,3190029000.0,239187000.0,3647366000.0,2978390000.0,3217577000.0,4700000.0,35388000.0,0.0,3271473000.0,6918839000.0,1265043000,-612840000.0,653046000.0,25706000.0,3171229000.0,0.0,0.0
3,ORLY,2016-12-31,146598000.0,20462000.0,167060000.0,197274000.0,2778976000.0,3257975000.0,3123431000.0,0.0,0.0,0.0,3946214000.0,7204189000.0,2936656000.0,249901000.0,3400649000.0,1887019000.0,2136920000.0,4800000.0,0.0,0.0,2176404000.0,5577053000.0,1336707000,289500000.0,1627136000.0,20462000.0,1990322000.0,0.0,0.0
4,ORLY,2015-12-31,116301000.0,16895000.0,133196000.0,161078000.0,2631015000.0,3010026000.0,2861556000.0,0.0,13219000.0,0.0,3666658000.0,6676684000.0,2608231000.0,0.0,3046398000.0,1390018000.0,1390018000.0,7200000.0,1444000.0,0.0,1668972000.0,4715370000.0,1281497000,678840000.0,1961314000.0,30114000.0,1273717000.0,0.0,0.0
5,ORLY,2014-12-31,250560000.0,15378000.0,265938000.0,143900000.0,2554789000.0,3066978000.0,2658560000.0,0.0,13349000.0,17258000.0,3473323000.0,6540301000.0,2417167000.0,25000.0,2830556000.0,1396615000.0,1396640000.0,1600000.0,49598000.0,0.0,1691327000.0,4521883000.0,1194929000,822473000.0,2018418000.0,28727000.0,1146080000.0,0.0,0.0
6,ORLY,2013-12-31,231318000.0,66619000.0,231318000.0,131504000.0,2375047000.0,2835201000.0,2425103000.0,0.0,13066000.0,20222000.0,3232007000.0,6067208000.0,2056521000.0,67000.0,2423010000.0,1396141000.0,1396208000.0,1600000.0,0.0,0.0,1677877000.0,4100887000.0,1118929000,846333000.0,1966321000.0,79685000.0,1164890000.0,0.0,0.0
7,ORLY,2012-12-31,248128000.0,58185000.0,248128000.0,122989000.0,2276331000.0,2732948000.0,2211590000.0,0.0,5347000.0,19472000.0,3016239000.0,5749187000.0,1929112000.0,222000.0,2272865000.0,1095734000.0,1095956000.0,1500000.0,5932000.0,0.0,1368015000.0,3640880000.0,1083910000,1023267000.0,2108307000.0,63532000.0,847828000.0,0.0,0.0
8,ORLY,2011-12-31,361552000.0,68604000.0,361552000.0,135149000.0,1985748000.0,2607610000.0,2093767000.0,0.0,10889000.0,0.0,2892891000.0,5500501000.0,1279294000.0,662000.0,1580010000.0,796912000.0,797574000.0,1300000.0,45800000.0,0.0,1075640000.0,2655650000.0,1110105000,1733474000.0,2844851000.0,79493000.0,436022000.0,0.0,0.0
9,ORLY,2010-12-31,29721000.0,95722000.0,29721000.0,121807000.0,2023488000.0,2301252000.0,1930095000.0,0.0,18047000.0,33877000.0,2746575000.0,5047827000.0,895736000.0,177505000.0,1228958000.0,357273000.0,534778000.0,8600000.0,4827000.0,0.0,609184000.0,1838142000.0,1135809000,2069496000.0,3209685000.0,113769000.0,505057000.0,0.0,0.0
10,ORLY,2009-12-31,26935000.0,0.0,26935000.0,170997000.0,1913218000.0,2226719000.0,1726379000.0,744313000.0,12481000.0,85934000.0,2554752000.0,4781471000.0,818153000.0,106708000.0,1219143000.0,684040000.0,790748000.0,0.0,26389000.0,0.0,876463000.0,2095606000.0,-7962000.0,1650123000.0,2685865000.0,12481000.0,763813000.0,115569000.0,294282000.0
0,NXPI,2019-12-31,1045000000.0,50000000.0,1045000000.0,667000000.0,1192000000.0,3267000000.0,2448000000.0,13569000000.0,0.0,0.0,16749000000.0,20016000000.0,944000000.0,0.0,1791000000.0,7400000000.0,7400000000.0,0.0,0.0,0.0,8570000000.0,10575000000.0,12148000000,-2845000000.0,9441000000.0,50000000.0,6355000000.0,0.0,214000000.0
1,NXPI,2018-12-31,2789000000.0,0.0,2789000000.0,792000000.0,1279000000.0,5225000000.0,2436000000.0,13324000000.0,0.0,0.0,16305000000.0,21530000000.0,999000000.0,1107000000.0,3385000000.0,6247000000.0,7354000000.0,0.0,450000000.0,0.0,7455000000.0,10840000000.0,123000000.0,-1907000000.0,10505000000.0,0.0,4565000000.0,365000000.0,1279000000.0
2,NXPI,2017-12-31,3547000000.0,0.0,3547000000.0,879000000.0,1236000000.0,6044000000.0,2295000000.0,14729000000.0,0.0,0.0,18005000000.0,24049000000.0,1146000000.0,751000000.0,2718000000.0,5814000000.0,6565000000.0,0.0,701000000.0,0.0,7615000000.0,10333000000.0,177000000.0,-2339000000.0,13527000000.0,0.0,3018000000.0,382000000.0,821000000.0
3,NXPI,2016-12-31,1894000000.0,0.0,1894000000.0,1033000000.0,1113000000.0,5398000000.0,2352000000.0,16186000000.0,0.0,0.0,19500000000.0,24898000000.0,973000000.0,421000000.0,2433000000.0,8766000000.0,9187000000.0,0.0,1659000000.0,0.0,11309000000.0,13742000000.0,34000000.0,-3934000000.0,10935000000.0,0.0,7293000000.0,1358000000.0,1039000000.0
4,NXPI,2015-12-31,1614000000.0,0.0,1614000000.0,1047000000.0,1879000000.0,4812000000.0,2922000000.0,18018000000.0,0.0,0.0,21542000000.0,26354000000.0,1014000000.0,556000000.0,2548000000.0,8656000000.0,9212000000.0,0.0,2293000000.0,0.0,12003000000.0,14551000000.0,181000000.0,-3542000000.0,11515000000.0,0.0,7598000000.0,272000000.0,978000000.0
5,NXPI,2014-12-31,1185000000.0,0.0,1185000000.0,593000000.0,755000000.0,2630000000.0,1123000000.0,2694000000.0,0.0,0.0,4220000000.0,6850000000.0,729000000.0,20000000.0,1320000000.0,3936000000.0,3956000000.0,0.0,76000000.0,0.0,4729000000.0,6049000000.0,210000000.0,-4804000000.0,538000000.0,0.0,2771000000.0,97000000.0,571000000.0
6,NXPI,2013-12-31,670000000.0,0.0,670000000.0,542000000.0,740000000.0,2092000000.0,1048000000.0,3113000000.0,52000000.0,11000000.0,4357000000.0,6449000000.0,544000000.0,40000000.0,1193000000.0,3281000000.0,3321000000.0,0.0,0.0,0.0,3710000000.0,4903000000.0,347000000.0,-5105000000.0,1301000000.0,52000000.0,2651000000.0,140000000.0,609000000.0
7,NXPI,2012-12-31,617000000.0,0.0,617000000.0,510000000.0,715000000.0,1954000000.0,1070000000.0,3242000000.0,45000000.0,12000000.0,4485000000.0,6439000000.0,562000000.0,307000000.0,1496000000.0,3185000000.0,3492000000.0,0.0,0.0,0.0,3659000000.0,5155000000.0,300000000.0,-5334000000.0,1049000000.0,45000000.0,2875000000.0,112000000.0,627000000.0
8,NXPI,2011-12-31,743000000.0,0.0,743000000.0,479000000.0,618000000.0,1966000000.0,1063000000.0,3402000000.0,37000000.0,5000000.0,4646000000.0,6612000000.0,455000000.0,52000000.0,1049000000.0,3747000000.0,3799000000.0,0.0,0.0,0.0,4206000000.0,5255000000.0,323000000.0,-5219000000.0,1145000000.0,37000000.0,3056000000.0,126000000.0,542000000.0
9,NXPI,2010-12-31,898000000.0,0.0,898000000.0,438000000.0,513000000.0,2136000000.0,2650000000.0,2299000000.0,132000000.0,0.0,5501000000.0,7637000000.0,593000000.0,423000000.0,1748000000.0,4128000000.0,4551000000.0,0.0,0.0,0.0,4670000000.0,6418000000.0,538000000.0,-5609000000.0,986000000.0,132000000.0,3653000000.0,287000000.0,732000000.0
10,NXPI,2009-12-31,1026000000.0,0.0,1026000000.0,448000000.0,522000000.0,2513000000.0,3214000000.0,2392000000.0,43000000.0,0.0,6066000000.0,8579000000.0,556000000.0,610000000.0,2253000000.0,4673000000.0,5283000000.0,0.0,0.0,0.0,5285000000.0,7538000000.0,399000000.0,-5153000000.0,843000000.0,43000000.0,4257000000.0,517000000.0,1087000000.0
0,BIDU,2018-12-31,4316497829.233,16154269175.1085,20470767004.3415,1605933429.8119,0.0,22444862518.0897,2590882778.5818,4011143270.6223,11643125904.4863,336324167.8726,20618234442.8365,43063096960.9262,6001157742.4023,1447322720.6946,8227641099.8553,7945441389.2909,9392764109.9855,545441389.2909,593198263.3864,1061939218.5239,9401013024.602,17628654124.4573,30390738.0608,18704196816.2084,23574095513.7482,27797395079.5948,-11189545461.3743,469299565.8466,779160636.7584
1,BIDU,2017-12-31,1713422007.2551,19901602176.5417,21615024183.7968,717654171.705,0.0,22849002418.3797,1885580411.1245,3215386940.7497,9031136638.4522,231559854.8972,15199365175.3325,38048367593.7122,4183192261.185,1172007255.1391,12402811366.3845,5412938331.318,6584945586.4571,215991535.6711,510126964.9335,1025544135.4293,5939993954.0508,18342805320.4353,140568319.2261,15466747279.3229,17434401451.0278,28932738814.994,,,7047611850.0604
2,BIDU,2016-12-31,1614974802.0158,11626205903.5277,13241180705.5435,643052555.7955,0.0,14364290856.7315,1626205903.5277,2766594672.4262,6968898488.121,158387329.0137,11841180705.5436,26205471562.275,3180561555.0756,1410223182.1454,6638156947.4442,4963282937.365,6373506119.5104,171346292.2966,516774658.0274,868538516.9186,5493448524.1181,12131605471.5623,-256731461.4831,12344708423.3261,13286393088.5529,18595104391.6487,,,2047372210.2232
3,BIDU,2015-12-31,1549211061.4697,8965698505.6232,10514909567.0929,905449083.3462,0.0,12052636419.658,1637209520.8751,2885563395.4707,5866689878.293,155318749.0371,10725565398.2437,22778201817.9017,2869532737.6367,172686488.9847,4021383762.1322,5230353874.5956,5403040363.5803,146809428.4394,530163303.035,835037744.5694,5782589739.6395,9803973501.7717,-124180557.6953,11501980434.4477,12364144661.8395,14832388383.9162,,,979164535.5108
4,BIDU,2014-12-31,2303153858.5728,6893579431.7081,9196733290.2809,591620439.1346,0.0,10338471101.0655,1405451081.692,3389288666.4514,572315628.0271,152418308.04,5663799160.4779,16002270261.5434,2094492412.0116,374192928.6406,3272654342.9125,3788644010.3326,4162836938.9732,116722311.9148,184665967.0649,693645463.3516,4003044559.2509,7275698902.1634,-45127219.8902,7701215046.8195,8245467226.3481,7465895059.7352,,,803969002.2603
5,BIDU,2013-12-31,1640509396.637,4737019617.5404,6377529014.1774,427277612.9245,0.0,7093496538.0811,885306297.3953,3378612759.6439,104645070.8869,63432904.7148,4608743488.2954,11702240026.3765,1275265908.3416,64050774.8104,1818797560.1714,2847073524.5631,2911124299.3736,112162380.4814,197868447.0821,490911968.3482,3179642598.0877,4998440158.2591,138987141.4441,5691623145.4006,6334473293.7685,4841664688.4273,,,479480877.0194
6,BIDU,2012-12-31,1968515234.1244,3304076812.059,5272592046.1834,201007536.8826,0.0,5560309332.9057,623456863.374,876399775.4971,128848460.5516,34255612.5722,1763117543.297,7323426876.2027,610461193.0725,353348300.1924,1320803239.2559,1561538486.2091,1914886786.4015,55905548.4285,46421103.2713,331556446.44,1638427838.3579,2959231077.6139,-12552597.8191,3854749679.2816,4178195798.5888,3432925272.6106,,,356993745.991
7,BIDU,2011-12-31,731419574.8731,1594476205.5838,2325895780.4569,134721763.9594,0.0,2513984137.0558,427347715.736,539069479.6954,116491116.7513,27527918.7817,1188512848.9848,3702496986.0406,427398159.8985,30084232.2335,699008090.1015,366122620.5584,396206852.7919,18627220.8122,20880234.7716,249677506.3452,413781884.5178,1112789974.6193,-13388800.7614,2158047906.0914,2425716370.5584,1710967322.335,,,241525697.9695
8,BIDU,2010-12-31,1184886969.697,57044242.4242,1241931212.1212,59933333.3333,0.0,1330673787.8788,245820000.0,27194545.4545,43631515.1515,17777272.7273,343332121.2121,1674005909.0909,214162272.7273,0.0,386643484.8485,13030303.0303,13030303.0303,17277575.7576,0.0,155961212.1212,13787878.7879,400431363.6364,-17784545.4545,1055408636.3636,1273574545.4545,100675757.5758,,,172481212.1212
9,BIDU,2009-12-31,615188076.7541,55829646.9899,671017723.744,23672183.9754,0.0,709370440.8964,146119378.9366,27286655.925,2095796.1037,6292075.5822,192486157.9024,901856598.7989,109837556.7599,0.0,205027684.1951,0.0,0.0,6157170.0601,0.0,89032957.3751,607880.4746,205635564.6697,-16627068.9908,503959132.8548,696221034.1292,57925443.0936,,,95190127.4352
0,SGEN,2019-12-31,274562000.0,536493000.0,811055000.0,236001000.0,85932000.0,1176641000.0,155491000.0,574671000.0,57283000.0,0.0,1029225000.0,2205866000.0,52292000.0,0.0,259357000.0,67607000.0,67607000.0,0.0,0.0,0.0,70222000.0,329579000.0,3359124000,-1483238000.0,1876287000.0,593776000.0,-206955000.0,0.0,0.0
1,SGEN,2018-12-31,78186000.0,332486000.0,410672000.0,146281000.0,53239000.0,653595000.0,103820000.0,574671000.0,49194000.0,0.0,849734000.0,1503329000.0,44179000.0,0.0,225072000.0,0.0,0.0,33600000.0,0.0,0.0,4314000.0,229386000.0,2598411000,-1324588000.0,1273943000.0,381680000.0,-78186000.0,0.0,0.0
2,SGEN,2017-12-31,160945000.0,252226000.0,413171000.0,84774000.0,59978000.0,577061000.0,103756000.0,0.0,0.0,0.0,300888000.0,877949000.0,132672000.0,0.0,167129000.0,0.0,0.0,34457000.0,0.0,0.0,33251000.0,200380000.0,1806159000,-1192570000.0,677569000.0,252226000.0,-160945000.0,0.0,0.0
3,SGEN,2016-12-31,108673000.0,480313000.0,588986000.0,61928000.0,68124000.0,734648000.0,62870000.0,0.0,29988000.0,0.0,103748000.0,838396000.0,120669000.0,0.0,148516000.0,0.0,0.0,27847000.0,0.0,0.0,55793000.0,204309000.0,1701048000,-1067040000.0,634087000.0,510301000.0,-108673000.0,0.0,0.0
4,SGEN,2015-12-31,102255000.0,547396000.0,649651000.0,52930000.0,56963000.0,771059000.0,49598000.0,0.0,63060000.0,0.0,124036000.0,895095000.0,88031000.0,0.0,134266000.0,0.0,0.0,46235000.0,0.0,0.0,74918000.0,209184000.0,1613383000,-926929000.0,685911000.0,610456000.0,-102255000.0,0.0,0.0
5,SGEN,2014-12-31,56927000.0,256486000.0,313413000.0,39248000.0,43451000.0,407986000.0,46129000.0,0.0,0.0,0.0,50979000.0,458965000.0,77681000.0,0.0,125893000.0,0.0,0.0,48212000.0,0.0,0.0,122238000.0,248131000.0,1017182000,-806443000.0,210834000.0,256486000.0,-56927000.0,0.0,0.0
6,SGEN,2013-12-31,64116000.0,310151000.0,374267000.0,29508000.0,27073000.0,437256000.0,40787000.0,0.0,0.0,0.0,46642000.0,483898000.0,59348000.0,0.0,99198000.0,0.0,0.0,39850000.0,0.0,0.0,154515000.0,253713000.0,960375000,-730302000.0,230185000.0,310151000.0,-64116000.0,0.0,0.0
7,SGEN,2012-12-31,54663000.0,309595000.0,364258000.0,33443000.0,37747000.0,440860000.0,24752000.0,0.0,0.0,0.0,30562000.0,471422000.0,56130000.0,0.0,100577000.0,0.0,0.0,44447000.0,0.0,0.0,144697000.0,245274000.0,893773000,-667782000.0,226148000.0,309595000.0,-54663000.0,0.0,0.0
8,SGEN,2011-12-31,87634000.0,243062000.0,330696000.0,54955000.0,9469000.0,399581000.0,19652000.0,0.0,0.0,0.0,25635000.0,425216000.0,53048000.0,0.0,91140000.0,0.0,0.0,38092000.0,0.0,0.0,115227000.0,206367000.0,832713000,-614000000.0,218849000.0,243062000.0,-87634000.0,0.0,0.0
