,ticker,date,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
1,MXIM,2018-06-30,144974000.0,78685000.0,819464000.0,65782000.0,-57773000.0,-413488000.0,-710066000.0,-0.0,-407968000.0,-438087000.0,-812035000.0,0.0,-702637000.0,753682000.0,0.0
2,MXIM,2017-06-24,164292000.0,71117000.0,773657000.0,51421000.0,-0.0,-254624000.0,-325396000.0,-0.0,-251799000.0,-373971000.0,-307369000.0,0.0,140892000.0,722236000.0,0.0
3,MXIM,2016-06-25,244637000.0,69701000.0,721885000.0,69369000.0,-0.0,-247569000.0,62722000.0,-0.0,-237086000.0,-342023000.0,-230343000.0,0.0,554264000.0,652516000.0,0.0
4,MXIM,2015-06-27,299396000.0,79491000.0,693706000.0,75816000.0,-0.0,-195288000.0,-36073000.0,-0.0,-222881000.0,-317909000.0,-429140000.0,0.0,228493000.0,617890000.0,0.0
5,MXIM,2014-06-28,244593000.0,85452000.0,776107000.0,132523000.0,-459256000.0,-305314000.0,-609439000.0,-0.0,-336698000.0,-294175000.0,-19182000.0,0.0,147486000.0,643584000.0,0.0
6,MXIM,2013-06-29,207136000.0,83808000.0,817935000.0,216672000.0,-2767000.0,-375135000.0,-139372000.0,-0.0,-404177000.0,-280215000.0,-384637000.0,0.0,293926000.0,601263000.0,0.0
7,MXIM,2012-06-30,211096000.0,89867000.0,756722000.0,264348000.0,-168544000.0,-249892000.0,-384765000.0,-0.0,-246412000.0,-257731000.0,-453438000.0,0.0,-81481000.0,492374000.0,0.0
8,MXIM,2011-06-25,205062000.0,94297000.0,861454000.0,175253000.0,-80918000.0,-231012000.0,-278334000.0,-0.0,-206182000.0,-249145000.0,-447091000.0,0.0,136029000.0,686201000.0,0.0
9,MXIM,2010-06-26,167523000.0,70772000.0,490953000.0,-121099000.0,-316784000.0,200233000.0,-241648000.0,298578000.0,-196389000.0,-243755000.0,-132141000.0,0.0,117164000.0,369854000.0,0.0991
10,MXIM,2009-06-27,205423000.0,-21397000.0,445795000.0,-134482000.0,-61010000.0,2902000.0,-191717000.0,-3827000.0,-255719000.0,-248501000.0,-557849000.0,0.0,-303771000.0,311313000.0,0.1897
0,TTWO,2019-03-31,265726000.0,247700000.0,843515000.0,66969000.0,-0.0,-362392000.0,-234215000.0,-0.0,-362392000.0,-0.0,-463685000.0,-10639000.0,145615000.0,776546000.0,0.0
1,TTWO,2018-03-31,161159000.0,116349000.0,393947000.0,61557000.0,-0.0,-154792000.0,-271827000.0,-0.0,-154792000.0,-0.0,-281467000.0,24924000.0,-134423000.0,332390000.0,0.0
2,TTWO,2017-03-31,281805000.0,81879000.0,331429000.0,21167000.0,-0.0,0.0,-129030000.0,-0.0,0.0,-0.0,-49772000.0,-7973000.0,144654000.0,310262000.0,0.0
3,TTWO,2016-03-31,188456000.0,69996000.0,261305000.0,37280000.0,-0.0,-26552000.0,-324516000.0,-0.0,-26552000.0,-0.0,-48047000.0,-1120000.0,-112378000.0,224025000.0,0.0
4,TTWO,2015-03-31,178543000.0,65246000.0,212814000.0,49501000.0,-0.0,0.0,-220141000.0,-0.0,-911120000.0,-0.0,928000.0,-17881000.0,-24280000.0,163313000.0,0.0
5,TTWO,2014-03-31,307198000.0,78118000.0,700262000.0,29813000.0,-1000000.0,-276836000.0,-33680000.0,-165999000.0,-276836000.0,-0.0,-133684000.0,-2867000.0,532898000.0,670449000.0,0.0
6,TTWO,2013-03-31,269265000.0,35765000.0,-4567000.0,16820000.0,-0.0,0.0,-13210000.0,-0.0,-402502000.0,-0.0,0.0,3610000.0,-17777000.0,-21387000.0,0.0
7,TTWO,2012-03-31,177061000.0,33494000.0,-84964000.0,10786000.0,-4101000.0,0.0,-18480000.0,-0.0,-420279000.0,-0.0,243364000.0,-4318000.0,139920000.0,-95750000.0,0.0
8,TTWO,2011-03-31,171362000.0,28765000.0,134798000.0,9653000.0,-1000000.0,0.0,-7578000.0,-0.0,-280359000.0,-0.0,734000.0,6567000.0,134521000.0,125145000.0,0.0
9,TTWO,2010-03-31,16403000.0,26503000.0,-135702000.0,-9933000.0,-4292000.0,0.0,23025000.0,63016000.0,18000.0,0.0,45784000.0,8593000.0,-58300000.0,-145635000.0,0.0551
10,TTWO,2009-10-31,17574000.0,25933000.0,-210204000.0,-11176000.0,-5813000.0,0.0,-16989000.0,63016000.0,22000.0,0.0,45788000.0,3211000.0,-178194000.0,-221380000.0,0.0057
0,ULTA,2020-02-01,295599000.0,25642000.0,1101293000.0,298534000.0,-0.0,-680979000.0,-471480000.0,-0.0,-680979000.0,-0.0,-646739000.0,0.0,-16926000.0,802759000.0,0.0
1,ULTA,2019-02-02,279472000.0,27489000.0,956127000.0,319400000.0,-13606000.0,-616194000.0,-215107000.0,-0.0,-616194000.0,-0.0,-609214000.0,0.0,131806000.0,636727000.0,0.0
2,ULTA,2018-02-03,252713000.0,24399000.0,779366000.0,440714000.0,-0.0,-367581000.0,-530714000.0,-0.0,-367581000.0,-0.0,-356217000.0,0.0,-107565000.0,338652000.0,0.0
3,ULTA,2017-01-28,210295000.0,19340000.0,634685000.0,373747000.0,-0.0,-344275000.0,-273747000.0,-0.0,-344275000.0,-0.0,-321768000.0,0.0,39170000.0,260938000.0,0.0
4,ULTA,2016-01-30,165049000.0,15594000.0,375874000.0,299167000.0,-0.0,-167396000.0,-278958000.0,-0.0,-167396000.0,-0.0,-140225000.0,0.0,-43309000.0,76707000.0,0.0
5,ULTA,2015-01-31,131764000.0,14923000.0,396592000.0,249067000.0,-0.0,-39923000.0,-399276000.0,-0.0,-39923000.0,-0.0,-27643000.0,0.0,-30327000.0,147525000.0,0.0
6,ULTA,2014-02-01,106283000.0,16003000.0,327725000.0,226024000.0,-0.0,-37337000.0,-226024000.0,-0.0,-37337000.0,-0.0,-2700000.0,0.0,99001000.0,101701000.0,0.0
7,ULTA,2013-02-02,88233000.0,13375000.0,239001000.0,188578000.0,-0.0,-79000.0,-188578000.0,-0.0,-79000.0,-62482000.0,16314000.0,0.0,66737000.0,50423000.0,0.0
8,ULTA,2012-01-28,75931000.0,11605000.0,220887000.0,128636000.0,-0.0,-3236000.0,-128636000.0,-0.0,-3236000.0,-0.0,50302000.0,0.0,253738000.0,92251000.0,0.0
9,ULTA,2011-01-29,64936000.0,515000.0,176543000.0,-97115000.0,0.0,0.0,-97115000.0,0.0,17100000.0,0.0,27740000.0,0.0,107168000.0,79428000.0,0.0505
10,ULTA,2010-01-30,62166000.0,5473000.0,172827000.0,-68105000.0,0.0,0.0,-68105000.0,-106047000.0,1228000.0,0.0,-104343000.0,0.0,379000.0,104722000.0,0.0035
0,WDC,2019-06-28,1850000000.0,306000000.0,1547000000.0,876000000.0,-0.0,-388000000.0,-1268000000.0,-181000000.0,-563000000.0,-584000000.0,-1829000000.0,4000000.0,-1550000000.0,671000000.0,0.0
1,WDC,2018-06-29,2277000000.0,377000000.0,4205000000.0,835000000.0,-100000000.0,-680000000.0,-1655000000.0,-17074000000.0,-591000000.0,-593000000.0,-3900000000.0,1000000.0,-1349000000.0,3370000000.0,0.0
2,WDC,2017-06-30,2413000000.0,394000000.0,3437000000.0,578000000.0,-0.0,-281000000.0,-636000000.0,-11697000000.0,0.0,-574000000.0,-4595000000.0,-3000000.0,-1797000000.0,2859000000.0,0.0
3,WDC,2016-07-01,1190000000.0,191000000.0,1983000000.0,584000000.0,-9835000000.0,917000000.0,-9608000000.0,-2313000000.0,-60000000.0,-464000000.0,10751000000.0,1000000.0,3127000000.0,1399000000.0,0.0
4,WDC,2015-07-03,1114000000.0,162000000.0,2242000000.0,612000000.0,-257000000.0,-1059000000.0,-953000000.0,-125000000.0,-970000000.0,-396000000.0,-1069000000.0,0.0,220000000.0,1630000000.0,0.0
5,WDC,2014-06-27,1244000000.0,156000000.0,2816000000.0,628000000.0,-823000000.0,-816000000.0,-1936000000.0,-2517000000.0,-816000000.0,-259000000.0,-385000000.0,0.0,495000000.0,2188000000.0,0.0
6,WDC,2013-06-28,1233000000.0,137000000.0,3119000000.0,952000000.0,-1000000.0,-842000000.0,-970000000.0,-230000000.0,-842000000.0,-181000000.0,-1048000000.0,0.0,1101000000.0,2167000000.0,0.0
7,WDC,2012-06-29,825000000.0,92000000.0,3067000000.0,717000000.0,-3526000000.0,-604000000.0,-4168000000.0,-908000000.0,-604000000.0,-0.0,819000000.0,0.0,-282000000.0,2350000000.0,0.0
8,WDC,2011-07-01,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
9,WDC,2010-07-02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10,WDC,2009-07-03,479000000.0,47000000.0,1305000000.0,-490000000.0,-63000000.0,2000000.0,-551000000.0,-27000000.0,-8000000.0,0.0,-64000000.0,0.0,690000000.0,815000000.0,0.2233
0,TCOM,2018-12-31,79015918.958,247033285.0941,1029667149.0593,-97395079.5948,-144717.8003,-1934732272.0695,-2037337192.4747,1744138929.0883,97973950.7959,0.0,1725904486.2518,118523878.437,836758321.2735,932272069.4645,0.2727
1,TCOM,2017-12-31,74062877.8718,277206771.4631,1068470374.8489,-71191051.9952,-48367593.7122,-2178808948.0048,-2301844014.5103,1260429262.3942,110640870.6167,0.0,1212212817.4123,-7103990.3265,-28264812.5756,997279322.8537,0.0321
2,TCOM,2016-12-31,66378689.7048,512598992.0806,758819294.4564,-98344132.4694,-1331461483.0814,-1499496040.3168,-2930165586.7531,1133333333.3333,1564434845.2124,0.0,1769762419.0065,210943124.55,-190640748.7401,660475161.987,0.0321
3,TCOM,2015-12-31,39434039.7473,98998070.2511,469698030.5038,-98310496.0715,402156623.6327,-865501938.5303,-681956760.2835,2369528815.8989,-45720119.242,0.0,2346878191.9581,9085186.566,2143704648.7444,371387534.4323,0.0321
4,TCOM,2014-12-31,28057309.1702,80181383.4356,316209857.2812,-773115332.7414,-14841532.2893,-707429421.2141,-1512174830.1582,870954951.8889,-42230541.4918,0.0,875394811.4304,23919045.0436,-296651116.403,-456905475.4601,0.0321
5,TCOM,2013-12-31,18215451.3683,72194110.9463,404356635.6742,-107445634.1906,-19739467.0293,-551696887.5701,-673614198.8131,831624205.9017,107335969.9967,0.0,876355912.2981,5630277.9426,612728627.1019,296911001.4837,0.0321
6,TCOM,2012-12-31,14185825.3688,69230487.8127,265293105.5164,-87094821.8409,-2319101.8281,-19836223.8614,-198830094.2912,248664853.7524,-237926967.7678,0.0,-82675356.1578,3079654.7466,-13132690.186,178198283.6754,0.0321
7,TCOM,2011-12-31,12501565.1967,54376801.5546,293673049.9683,-34099031.0914,-4367442.2589,-15822965.1015,-53925644.3528,0.0,-16552139.7525,0.0,-18202577.4112,-7475458.4391,214069369.7652,259574018.8769,0.0321
8,TCOM,2010-12-31,9534778.9394,36751736.0606,234881489.697,-24602855.303,-96461179.0909,-232287292.8788,-369757650.6061,0.0,246242093.7879,0.0,246264821.0606,-2401276.9697,108987383.1818,210278634.3939,0.0321
9,TCOM,2009-12-31,6620283.8729,19119500.0732,150518263.2196,-25772200.9667,-26095930.2768,-51134032.6644,-111669418.6319,0.0,14187438.2599,0.0,14187438.2599,397292.3685,53433575.2161,124746062.2528,0.0321
0,NTAP,2019-04-26,197000000.0,158000000.0,1341000000.0,173000000.0,-3000000.0,-2111000000.0,674000000.0,-0.0,-2111000000.0,-403000000.0,-2631000000.0,-30000000.0,-616000000.0,1168000000.0,0.0
1,NTAP,2018-04-27,198000000.0,161000000.0,1478000000.0,145000000.0,-75000000.0,-794000000.0,5000000.0,-750000000.0,-794000000.0,-214000000.0,-986000000.0,26000000.0,497000000.0,1333000000.0,0.0
2,NTAP,2017-04-28,226000000.0,195000000.0,986000000.0,175000000.0,-8000000.0,-705000000.0,-231000000.0,-850000000.0,-705000000.0,-208000000.0,-1179000000.0,-11000000.0,-424000000.0,811000000.0,0.0
3,NTAP,2016-04-29,279000000.0,260000000.0,974000000.0,160000000.0,-842000000.0,-960000000.0,81000000.0,-0.0,-960000000.0,-210000000.0,-109000000.0,-4000000.0,946000000.0,814000000.0,0.0
4,NTAP,2015-04-24,309900000.0,259300000.0,1268100000.0,175300000.0,-84600000.0,-1165200000.0,-962400000.0,-0.0,-1165200000.0,-207400000.0,-675200000.0,-59200000.0,-369500000.0,1092800000.0,0.0
5,NTAP,2014-04-25,343800000.0,273000000.0,1349600000.0,221400000.0,-0.0,-1881500000.0,768300000.0,-1264900000.0,-1881500000.0,-202300000.0,-3104000000.0,7900000.0,-986100000.0,1128200000.0,0.0
6,NTAP,2013-04-26,404800000.0,276600000.0,1386300000.0,303300000.0,-106500000.0,-590000000.0,-228600000.0,1900000.0,-479400000.0,-0.0,578900000.0,-9300000.0,1727300000.0,1083000000.0,0.0
7,NTAP,2012-04-27,346000000.0,257600000.0,1462600000.0,407100000.0,-480000000.0,-600000000.0,-2310400000.0,-1000000.0,-457900000.0,-0.0,-343600000.0,-16100000.0,-1207500000.0,1055500000.0,0.0
8,NTAP,2011-04-29,218700000.0,175200000.0,1346300000.0,222700000.0,-136500000.0,0.0,-777200000.0,-0.0,324200000.0,-0.0,450900000.0,32300000.0,1052300000.0,1123600000.0,0.0
9,NTAP,2010-04-30,166000000.0,159800000.0,975000000.0,-135600000.0,0.0,-860300000.0,-987700000.0,0.0,197100000.0,0.0,219900000.0,3600000.0,210800000.0,839400000.0,0.2195
0,EXPE,2018-12-31,1001000000.0,203000000.0,1975000000.0,878000000.0,-53000000.0,-589000000.0,-559000000.0,-500000000.0,-923000000.0,-0.0,-1489000000.0,-139000000.0,-212000000.0,1097000000.0,0.0
1,EXPE,2017-12-31,889544000.0,149350000.0,1799154000.0,710330000.0,-170639000.0,-1027040000.0,-1582390000.0,-0.0,-312089000.0,-0.0,687514000.0,145640000.0,1049918000.0,1088824000.0,0.0
2,EXPE,2016-12-31,794202000.0,242417000.0,1564334000.0,749348000.0,-777000.0,-440163000.0,-718321000.0,-0.0,-455746000.0,-0.0,-690619000.0,-34882000.0,120512000.0,814986000.0,0.0
3,EXPE,2015-12-31,500345000.0,178068000.0,1368045000.0,787041000.0,-2063649000.0,-60546000.0,-2498645000.0,-0.0,-60546000.0,-0.0,1404199000.0,-127385000.0,273599000.0,581004000.0,0.0
4,EXPE,2014-12-31,345432000.0,85011000.0,1366959000.0,328387000.0,-560668000.0,-537861000.0,-1033441000.0,-0.0,-537861000.0,-0.0,48149000.0,-109184000.0,381667000.0,1038572000.0,0.0
5,EXPE,2013-12-31,283475000.0,130173000.0,763200000.0,308581000.0,-541247000.0,-522900000.0,-542812000.0,-0.0,-522900000.0,-0.0,-492516000.0,-30936000.0,-272128000.0,454619000.0,0.0
6,EXPE,2012-12-31,195952000.0,64596000.0,1237182000.0,235697000.0,-199360000.0,-335135000.0,-367825000.0,-0.0,-417571000.0,-0.0,-272787000.0,15064000.0,604027000.0,1001485000.0,0.0
7,EXPE,2011-12-31,154934000.0,63847000.0,825729000.0,207837000.0,-35221000.0,-510137000.0,-463460000.0,-0.0,-294027000.0,-76550000.0,-353494000.0,-17743000.0,67935000.0,617892000.0,0.0
8,EXPE,2010-12-31,155525000.0,59690000.0,777483000.0,155189000.0,-50465000.0,-1126386000.0,-817696000.0,-0.0,-501993000.0,-79076000.0,131881000.0,-19880000.0,71788000.0,622294000.0,0.0
9,EXPE,2009-12-31,117327000.0,55756000.0,676004000.0,-78842000.0,-36000.0,77171000.0,-47819000.0,-650000000.0,7831000.0,0.0,-660919000.0,9279000.0,-46231000.0,597162000.0,-0.0259
0,LBTYK,2018-12-31,3914600000.0,206000000.0,5963100000.0,1453000000.0,-82500000.0,-2009900000.0,1707200000.0,-8170600000.0,-2009900000.0,-0.0,-6189800000.0,-45100000.0,1480500000.0,4510100000.0,0.0
1,LBTYK,2018-12,3858000000.0,206000000.0,5963000000.0,-1453000000.0,,36000000,87000000.0,-8171000000.0,-2255000000.0,,-6190000000.0,-45000000.0,-184000000.0,4510000000.0,
2,LBTYK,2017-12-31,4924700000.0,173900000.0,5708500000.0,1953100000.0,-420900000.0,-2976200000.0,644400000.0,-10506200000.0,-2976200000.0,-0.0,-4680500000.0,104400000.0,1672400000.0,3755400000.0,0.0
3,LBTYK,2017-12,4857000000.0,174000000.0,5708000000.0,-1953000000.0,,26000000,-559000000.0,-10506000000.0,-2976000000.0,,-4680000000.0,104000000.0,573000000.0,3755000000.0,
4,LBTYK,2016-12-31,5869000000.0,296900000.0,5935500000.0,2644300000.0,-1384500000.0,-1968300000.0,-3902700000.0,-12544400000.0,-1968300000.0,-0.0,-1385700000.0,15000000.0,647100000.0,3291200000.0,0.0
5,LBTYK,2016-12,5214000000.0,282000000.0,5467000000.0,-2154000000.0,,147000000,-3475000000.0,-11388000000.0,-1948000000.0,,-1634000000.0,11000000.0,369000000.0,3313000000.0,
6,LBTYK,2015-12-31,5906600000.0,318200000.0,5705800000.0,2499500000.0,-385800000.0,-2320500000.0,-3829400000.0,-13881400000.0,-2320500000.0,-11300000.0,-2037800000.0,-15000000.0,-176400000.0,3206300000.0,0.0
7,LBTYK,2015-12,5609000000.0,316000000.0,5399000000.0,-2272000000.0,,0,-3429000000.0,-13881000000.0,-2463000000.0,,-2311000000.0,-3000000.0,-344000000.0,3127000000.0,
8,LBTYK,2014-12-31,5584400000.0,257200000.0,5603200000.0,2684400000.0,-73300000.0,-1584900000.0,-2803400000.0,-11316100000.0,-1149800000.0,-11700000.0,-4261300000.0,-81900000.0,-1543400000.0,2918800000.0,0.0
9,LBTYK,2014-12,5500000000.0,257000000.0,5603000000.0,-2684000000.0,,0,-2803000000.0,-11316000000.0,-1846000000.0,,-4261000000.0,-82000000.0,-1543000000.0,2919000000.0,
10,LBTYK,2013-12-31,4354400000.0,300700000.0,3931300000.0,2481500000.0,-4073400000.0,-1157200000.0,-7879600000.0,-8318600000.0,-1157200000.0,-538100000.0,4615900000.0,85400000.0,667600000.0,1449800000.0,0.0
0,UAL,2019-12-31,2288000000.0,100000000.0,6909000000.0,4528000000.0,-0.0,-1645000000.0,-4560000000.0,-1240000000.0,-1645000000.0,-1645000000.0,-1280000000.0,0.0,1069000000.0,2381000000.0,0.0
1,UAL,2018-12-31,2240000000.0,101000000.0,6181000000.0,4177000000.0,-0.0,-3787000000.0,-4563000000.0,-1727000000.0,-1235000000.0,-1235000000.0,-1410000000.0,0.0,208000000.0,2004000000.0,0.0
2,UAL,2017-12-31,2149000000.0,73000000.0,3413000000.0,3998000000.0,-0.0,-5085000000.0,-3930000000.0,-901000000.0,-1844000000.0,-1844000000.0,-195000000.0,0.0,1482000000.0,-585000000.0,0.0
3,UAL,2016-12-31,1977000000.0,70000000.0,5542000000.0,3223000000.0,-0.0,-5382000000.0,-3238000000.0,-1215000000.0,-2614000000.0,-2614000000.0,-3213000000.0,0.0,2179000000.0,2319000000.0,0.0
4,UAL,2015-12-31,1819000000.0,58000000.0,5992000000.0,2747000000.0,-0.0,-1233000000.0,-2493000000.0,-2178000000.0,-1233000000.0,-1233000000.0,-2495000000.0,0.0,1004000000.0,3245000000.0,0.0
5,UAL,2014-12-31,1679000000.0,114000000.0,2634000000.0,2005000000.0,-0.0,-312000000.0,-2256000000.0,-2503000000.0,-312000000.0,-212000000.0,-1596000000.0,0.0,-1218000000.0,629000000.0,0.0
6,UAL,2013-12-31,1616000000.0,11000000.0,1444000000.0,2164000000.0,-0.0,-3000000.0,-2022000000.0,-2185000000.0,-3000000.0,-0.0,-972000000.0,0.0,-1550000000.0,-720000000.0,0.0
7,UAL,2012-12-31,1275000000.0,14000000.0,935000000.0,2016000000.0,-0.0,-4000000.0,-1957000000.0,-1392000000.0,10000000.0,-0.0,-454000000.0,0.0,-1476000000.0,-1081000000.0,0.0
8,UAL,2011-12-31,1361000000.0,17000000.0,2408000000.0,700000000.0,-0.0,0.0,-1799000000.0,-2367000000.0,-6246000000.0,-0.0,-2432000000.0,0.0,-1823000000.0,1708000000.0,0.0
9,UAL,2010-12-31,1115000000.0,14000000.0,1907000000.0,371000000.0,-0.0,-3000000.0,3320000000.0,-2023000000.0,-3000000.0,-0.0,-200000000.0,0.0,5027000000.0,1536000000.0,0.0
10,UAL,2009-12-31,917000000.0,21000000.0,966000000.0,-240000000.0,0.0,0.0,-80000000.0,-126000000.0,220000000.0,0.0,117000000.0,0.0,1003000000.0,726000000.0,-2.3928
0,FOXA,2019-06-30,250000000.0,36000000.0,2524000000.0,235000000.0,-0.0,-338000000.0,-637000000.0,-0.0,0.0,-188000000.0,-1153000000.0,0.0,3234000000.0,2289000000.0,0.0
1,FOXA,2018-06-30,171000000.0,0.0,1317000000.0,-215000000.0,0.0,0.0,128000000.0,0.0,0.0,-41000000.0,1036000000.0,0.0,2481000000.0,1102000000.0,0.0827
2,FOXA,2017-06-30,169000000.0,0.0,1655000000.0,-191000000.0,0.0,-13000000.0,-242000000.0,0.0,0.0,-35000000.0,-1431000000.0,0.0,-18000000.0,1464000000.0,0.0827
3,FOXA,2016-06-30,170000000.0,0.0,1097000000.0,-107000000.0,0.0,0.0,-168000000.0,0.0,0.0,0.0,-913000000.0,0.0,16000000.0,990000000.0,0.0827
0,FOX,2019-06-30,250000000.0,36000000.0,2524000000.0,235000000.0,-0.0,-338000000.0,-637000000.0,-0.0,0.0,-188000000.0,-1153000000.0,0.0,3234000000.0,2289000000.0,0.0
1,FOX,2018-06-30,,204000000.0,1317000000.0,-215000000.0,358000000.0,-444000000.0,128000000.0,0.0,0.0,-77000000.0,1036000000.0,-66000000.0,1525000000.0,3676000000.0,
2,FOX,2018-06,584000000.0,204000000.0,4227000000.0,-551000000.0,,-540000000,-1177000000.0,-1872000000.0,000000.0,,-1464000000.0,-66000000.0,1520000000.0,3676000000.0,
3,FOX,2017-06-30,,126000000.0,1655000000.0,-191000000.0,-75000000.0,-128000000.0,-242000000.0,0.0,0.0,-36000000.0,-1431000000.0,15000000.0,1724000000.0,3418000000.0,
4,FOX,2017-06,553000000.0,126000000.0,3785000000.0,-377000000.0,,-172000000,-752000000.0,-573000000.0,-619000000.0,,-1281000000.0,15000000.0,1767000000.0,3408000000.0,
5,FOX,2016-06-30,,196000000.0,1097000000.0,-107000000.0,-916000000.0,-182000000.0,-168000000.0,0.0,0.0,-36000000.0,-913000000.0,-64000000.0,-3940000000.0,2879000000.0,
6,FOX,2016-06,530000000.0,196000000.0,3048000000.0,-263000000.0,,-277000000,-1638000000.0,-687000000.0,-4904000000.0,,-5330000000.0,-64000000.0,-3984000000.0,2785000000.0,
7,FOX,2015-06-30,,83000000.0,3617000000.0,-424000000.0,8485000000.0,-1325000000.0,6736000000.0,316000000.0,-5939000000.0,-878000000.0,-7102000000.0,-189000000.0,3202000000.0,3193000000.0,
8,FOX,2015-06,736000000.0,83000000.0,3617000000.0,-424000000.0,,-76000000,6736000000.0,-2845000000.0,-5939000000.0,,-7102000000.0,-189000000.0,3062000000.0,3193000000.0,
9,FOX,2014-06-30,,129000000.0,2964000000.0,-678000000.0,-174000000.0,-83000000.0,-935000000.0,859000000.0,-3706000000.0,-802000000.0,-3776000000.0,-68000000.0,-1176000000.0,2286000000.0,
10,FOX,2014-06,1142000000.0,000000.0,2964000000.0,-678000000.0,,-64000000,-935000000.0,-296000000.0,-3772000000.0,,-3776000000.0,-68000000.0,-1815000000.0,2286000000.0,
11,FOX,2013-06-30,,192000000.0,3002000000.0,-622000000.0,1362000000.0,-654000000.0,86000000.0,523000000.0,-1823000000.0,-613000000.0,-4571000000.0,-53000000.0,-2914000000.0,2380000000.0,
12,FOX,2012-06-30,,0.0,2834000000.0,-564000000.0,-46000000.0,-156000000.0,-766000000.0,-35000000.0,-4422000000.0,-580000000.0,-5102000000.0,-308000000.0,-2746000000.0,2270000000.0,
13,FOX,2011-06-30,,0.0,3038000000.0,-622000000.0,-105000000.0,-642000000.0,-1369000000.0,1914000000.0,12000000.0,-490000000.0,1383000000.0,387000000.0,3584000000.0,2416000000.0,
14,FOX,2010-06-30,,0.0,3854000000.0,-914000000.0,1114000000.0,-513000000.0,-313000000.0,-1053000000.0,24000000.0,-418000000.0,-1445000000.0,73000000.0,2096000000.0,2940000000.0,
15,FOX,2009-06-30,1138000000.0,0.0,2248000000.0,-1101000000.0,953000000.0,-479000000.0,-627000000.0,697000000.0,4000000.0,-366000000.0,315000000.0,-58000000.0,1936000000.0,1147000000.0,-0.3175
0,LBTYA,2018-12-31,3914600000.0,206000000.0,5963100000.0,1453000000.0,-82500000.0,-2009900000.0,1707200000.0,-8170600000.0,-2009900000.0,-0.0,-6189800000.0,-45100000.0,1480500000.0,4510100000.0,0.0
1,LBTYA,2017-12-31,4924700000.0,173900000.0,5708500000.0,1953100000.0,-420900000.0,-2976200000.0,644400000.0,-10506200000.0,-2976200000.0,-0.0,-4680500000.0,104400000.0,1672400000.0,3755400000.0,0.0
2,LBTYA,2016-12-31,5869000000.0,296900000.0,5935500000.0,2644300000.0,-1384500000.0,-1968300000.0,-3902700000.0,-12544400000.0,-1968300000.0,-0.0,-1385700000.0,15000000.0,647100000.0,3291200000.0,0.0
3,LBTYA,2015-12-31,5906600000.0,318200000.0,5705800000.0,2499500000.0,-385800000.0,-2320500000.0,-3829400000.0,-13881400000.0,-2320500000.0,-11300000.0,-2037800000.0,-15000000.0,-176400000.0,3206300000.0,0.0
4,LBTYA,2014-12-31,5584400000.0,257200000.0,5603200000.0,2684400000.0,-73300000.0,-1584900000.0,-2803400000.0,-11316100000.0,-1149800000.0,-11700000.0,-4261300000.0,-81900000.0,-1543400000.0,2918800000.0,0.0
5,LBTYA,2013-12-31,4354400000.0,300700000.0,3931300000.0,2481500000.0,-4073400000.0,-1157200000.0,-7879600000.0,-8318600000.0,-1157200000.0,-538100000.0,4615900000.0,85400000.0,667600000.0,1449800000.0,0.0
6,LBTYA,2012-12-31,2661500000.0,103400000.0,2919700000.0,-1868300000.0,868800000.0,0.0,-1080900000.0,1607800000.0,-970300000.0,0.0,-1469800000.0,28300000.0,387700000.0,1051400000.0,-1.4834
7,LBTYA,2011-12-31,2424300000.0,91700000.0,2736300000.0,-1920800000.0,-2005600000.0,0.0,-4010300000.0,1103700000.0,-912600000.0,0.0,-747700000.0,32600000.0,-1987400000.0,815500000.0,-2.0203
